CandidateName,OfficeName,ElectionYear,ElectionYearStr,Party,District,Jurisdiction,FinanceType,Status,Incumbent,IDNumber,TreasurerName,CandidateAddress,RegistrationDate,LastFilingDate,PublicPhoneNumber,PoliticalPartyCommitteeName,CandidateStatus,JurisdictionType,OfficerHolderStatus,ElectionName,NumberofCandidates,OfficeId,ElectionId,DistrictId,ElectionCycleId,OfficeType,JurisdictionId,RegistrationId,FinanceStatus,RowNumber,TotalRows,UnregisteredCandidate,StateID,TotalContributions,TotalExpenditures,MemberID,TerminationDate,CandidateEmail,CommitteeEmail,IsCompliant,CompliantStatus,IsLegacy
"Weaver, Dawn E",Probate Judge,2022,,DEMOCRATIC,,,Candidate,,,zDGe09Kq-xdlg8quXcmAtQCqVy8Elhffgng_L-1Fpe41,,,,,,,,,,2022 General Election,,33,119.0,,,,,0,,,45,0,,0.0,0.0,0,,,,False,,False
"Wells, Michael R",Probate Judge,2022,,REPUBLICAN,,,Candidate,,,AcgOgMaLq9ZOm1DU8jQnmwCqVy8Elhffgng_L-1Fpe41,,,,,,,,,,2022 General Election,,33,119.0,,,,,0,,,45,0,,0.0,0.0,0,,,,False,,False
"Wilson, Christina Mayfield",Probate Judge,2022,,REPUBLICAN,,,Candidate,,,QcoyKVJY0xhzFcdkQ_d0SACqVy8Elhffgng_L-1Fpe41,,,,,,,,,,2022 General Election,,33,119.0,,,,,0,,,45,0,,0.0,0.0,0,,,,False,,False
"May-Diaz, Diana M",Probate Judge,2018,,DEMOCRATIC,,Luna,Candidate,,,d_y67UnA628NupSTdQl9fgCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY,,2022 General Election,,33,119.0,733,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Elliott, Asra I",Judge of the Metropolitan Court,2022,,DEMOCRATIC,DIVISION 1,Bernalillo,Candidate,,,-aReaBTuNtL1V6NBYYW8dgCqVy8Elhffgng_L-1Fpe41,,,,,,,,JUDGE OF THE METROPOLITAN COURT,,2022 General Election,,34,119.0,347,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Rodriguez, Christine Eve",Judge of the Metropolitan Court,2022,,Non-Partisan,DIVISION 2,Bernalillo,Candidate,,,Z0ukaFGuP_R2GuvnFBoadwCqVy8Elhffgng_L-1Fpe41,,,,,,,,JUDGE OF THE METROPOLITAN COURT,,2022 General Election,,34,119.0,348,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Sanchez, Joshua J.",Judge of the Metropolitan Court,2021,,DEMOCRATIC,DIVISION 4,Bernalillo,Candidate,,,XTD8XSDj2m0qp3oePA-YvACqVy8Elhffgng_L-1Fpe41,,,,,,,,JUDGE OF THE METROPOLITAN COURT,,2022 General Election,,34,119.0,350,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Dominguez, Maria I.",Judge of the Metropolitan Court,2022,,DEMOCRATIC,DIVISION 6,Bernalillo,Candidate,,,mzXsmP9hk-SDAUvz8bjxXgCqVy8Elhffgng_L-1Fpe41,,,,,,,,JUDGE OF THE METROPOLITAN COURT,,2022 General Election,,34,119.0,352,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Martinez, Jill",Judge of the Metropolitan Court,2022,,DEMOCRATIC,DIVISION 8,Bernalillo,Candidate,,,PbfA3W6WX8flraaDd-PRfwCqVy8Elhffgng_L-1Fpe41,,,,,,,,JUDGE OF THE METROPOLITAN COURT,,2022 General Election,,34,119.0,354,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Maldonado Malott, Brittany",Judge of the Metropolitan Court,2022,,DEMOCRATIC,DIVISION 10,Bernalillo,Candidate,,,LE3WdbTmna9ZvN89hnxj0gCqVy8Elhffgng_L-1Fpe41,,,,,,,,JUDGE OF THE METROPOLITAN COURT,,2022 General Election,,34,119.0,356,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Estrada, Shonnetta",Judge of the Metropolitan Court,2023,,DEMOCRATIC,DIVISION 11,Bernalillo,Candidate,,,vfRcejf7dm-6pzxvJz2K3gCqVy8Elhffgng_L-1Fpe41,,,,,,,,JUDGE OF THE METROPOLITAN COURT,,2024 General Election,,34,120.0,357,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Jaramillo, Jason M",Judge of the Metropolitan Court,2022,,Non-Partisan,DIVISION 12,Bernalillo,Candidate,,,m29X8z3KYE3Dnkhnhbo9OQCqVy8Elhffgng_L-1Fpe41,,,,,,,,JUDGE OF THE METROPOLITAN COURT,,2022 General Election,,34,119.0,358,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Chavez, Vidalia G.",Judge of the Metropolitan Court,2022,,DEMOCRATIC,DIVISION 14,Bernalillo,Candidate,,,wIqIycH0Y4Igwv5I0PeyRwCqVy8Elhffgng_L-1Fpe41,,,,,,,,JUDGE OF THE METROPOLITAN COURT,,2022 General Election,,34,119.0,360,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"McDaniel, Claire Ann",Judge of the Metropolitan Court,2022,,DEMOCRATIC,DIVISION 16,Bernalillo,Candidate,,,lILS_YIhO31FkH4z5lmkyACqVy8Elhffgng_L-1Fpe41,,,,,,,,JUDGE OF THE METROPOLITAN COURT,,2022 General Election,,34,119.0,362,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Safier, Nina Aviva",Judge of the Metropolitan Court,2022,,DEMOCRATIC,DIVISION 17,Bernalillo,Candidate,,,4-B7kcqMUIfBziwwQANdpACqVy8Elhffgng_L-1Fpe41,,,,,,,,JUDGE OF THE METROPOLITAN COURT,,2022 General Election,,34,119.0,363,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Allred, Rosie Lazcano",Judge of the Metropolitan Court,2022,,Non-Partisan,DIVISION 18,Bernalillo,Candidate,,,bMR5SQk3N7M1k9MNGmPFyACqVy8Elhffgng_L-1Fpe41,,,,,,,,JUDGE OF THE METROPOLITAN COURT,,2022 General Election,,34,119.0,364,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Baca, John Andrew",Magistrate Judge,2021,,DEMOCRATIC,DIVISION 2,Santa Fe,Candidate,,,AFiNTjNrbU5SoKT85LThQgCqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,367,,,,0,,,4,0,,0.0,0.0,0,,,,False,,False
"Khalsa, Devatma Singh",Magistrate Judge,2022,,DEMOCRATIC,DIVISION 2,Santa Fe,Candidate,,,F6lC4lUGOMQyGqHXPTVy2gCqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,367,,,,0,,,4,0,,0.0,0.0,0,,,,False,,False
"Mascarenas, Melissa Y",Magistrate Judge,2022,,DEMOCRATIC,DIVISION 2,Santa Fe,Candidate,,,B55CiALqmwRASIyq21695QCqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,367,,,,0,,,4,0,,0.0,0.0,0,,,,False,,False
"Roybal, Michael",Magistrate Judge,2022,,DEMOCRATIC,DIVISION 2,Santa Fe,Candidate,,,QKRIxws2L95QMNh246Bl6QCqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,367,,,,0,,,4,0,,0.0,0.0,0,,,,False,,False
"Rysanek, John A.",Magistrate Judge,2022,,DEMOCRATIC,DIVISION 3,Santa Fe,Candidate,,,PVhG0hNdX65y6_FFxqX4VACqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,368,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Sena, Donita O.",Magistrate Judge,2022,,DEMOCRATIC,DIVISION 4,Santa Fe,Candidate,,,lUgs6JFtb_5j5zoKGSZ6fgCqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,369,,,,0,,,2,0,,0.0,0.0,0,,,,False,,False
"Wood, Morgan Holly",Magistrate Judge,2023,,DEMOCRATIC,DIVISION 4,Santa Fe,Candidate,,,-Efj61N928ECMisZV5vNEQCqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,369,,,,0,,,2,0,,0.0,0.0,0,,,,False,,False
"Austin, Toby Rey",Magistrate Judge,2022,,REPUBLICAN,DIVISION 1,Eddy,Candidate,,,dRUSTaBGjJKuOQ0zz_2qCACqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,370,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Bowen, Megan S.",Magistrate Judge,2022,,REPUBLICAN,DIVISION 2,Eddy,Candidate,,,SYVHYvlu43jtwqrRDpx1AwCqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,371,,,,0,,,2,0,,0.0,0.0,0,,,,False,,False
"Martinez-Jones, Monica Christina",Magistrate Judge,2022,,REPUBLICAN,DIVISION 2,Eddy,Candidate,,,qhtUAPjgGSWljtxrl5XhwwCqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,371,,,,0,,,2,0,,0.0,0.0,0,,,,False,,False
"Foster, Jimmy Charles, Jr.",Magistrate Judge,2022,,REPUBLICAN,DIVISION 3,Eddy,Candidate,,,mtCRfQU_a7qdRrcgOsi97wCqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,372,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Rogers, K.C. ",Magistrate Judge,2022,,REPUBLICAN,DIVISION 1,Chaves,Candidate,,,g6xEdtW0Y8z3Uhc9_dFB5gCqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,373,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Mason, James A",Magistrate Judge,2022,,REPUBLICAN,DIVISION 2,Chaves,Candidate,,,ZiMQ9NnfkYM0tqMra9ObaQCqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,374,,,,0,,,2,0,,0.0,0.0,0,,,,False,,False
"Rogers, Nicole",Magistrate Judge,2022,,REPUBLICAN,DIVISION 2,Chaves,Candidate,,,PxAUX8sqo8BJuZKBzWBBvACqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,374,,,,0,,,2,0,,0.0,0.0,0,,,,False,,False
"Vander Dussen, Janemarie",Magistrate Judge,2022,,REPUBLICAN,DIVISION 1,Curry,Candidate,,,Zm2ACF3iW-d_QT5lRcpplQCqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,375,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Munoz, Eleisa Loera",Magistrate Judge,2022,,REPUBLICAN,DIVISION 2,Curry,Candidate,,,VHS1AynRjAt6NUqwZF7uhwCqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,376,,,,0,,,4,0,,0.0,0.0,0,,,,False,,False
"Sawyer, Donald T, Jr.",Magistrate Judge,2022,,REPUBLICAN,DIVISION 2,Curry,Candidate,,,kO8gq_FlWKolWdF8ARe2RgCqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,376,,,,0,,,4,0,,0.0,0.0,0,,,,False,,False
"STANFIELD, JANDI A",Magistrate Judge,2022,,REPUBLICAN,DIVISION 2,Curry,Candidate,,,sqENQcdTuSTBnX2IIjErWACqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,376,,,,0,,,4,0,,0.0,0.0,0,,,,False,,False
"Whittington, Stephen R.",Magistrate Judge,2022,,REPUBLICAN,DIVISION 2,Curry,Candidate,,,edCCXRji96X8fJ5graozFACqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,376,,,,0,,,4,0,,0.0,0.0,0,,,,False,,False
"Miller, Clipper",Magistrate Judge,2022,,REPUBLICAN,DIVISION 1,Lea,Candidate,,,EEXO4GaVwLu9KZZkWcF-BQCqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,377,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Henry, Willie R",Magistrate Judge,2022,,REPUBLICAN,DIVISION 2,Lea,Candidate,,,aFL_q91U5ayQH5Mcnoa4VQCqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,378,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Jones, Jimmie",Magistrate Judge,2022,,REPUBLICAN,DIVISION 3,Lea,Candidate,,,eysXj8H2Rp2uHIn3FON2ZQCqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,379,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Clayton, Keith",Magistrate Judge,2022,,REPUBLICAN,DIVISION 4,Lea,Candidate,,,bYn22iIEkenuYUImKzaSEgCqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,380,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Madrid, Samantha",Magistrate Judge,2022,,DEMOCRATIC,MAGISTRATE COURT DIVISION 1,Dona Ana,Candidate,,,MtJMweW-HKkpWXRNNGAt4ACqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,381,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Flores, Linda L",Magistrate Judge,2022,,DEMOCRATIC,MAGISTRATE COURT DIVISION 2,Dona Ana,Candidate,,,UWi6F7Fy9xijE4Nk8oQrmACqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,382,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Duffin, Rebecca ",Magistrate Judge,2022,,DEMOCRATIC,MAGISTRATE COURT DIVISION 3,Dona Ana,Candidate,,,ocXSz4MHy4pnQCAxy4Nt7ACqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,383,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Gelecki, Bryan Michael",Magistrate Judge,2022,,DEMOCRATIC,MAGISTRATE COURT DIVISION 4,Dona Ana,Candidate,,,J2SITbDfeKPHNz8srw5POwCqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,384,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Wingenroth, Kent L.",Magistrate Judge,2022,,DEMOCRATIC,MAGISTRATE COURT DIVISION 5,Dona Ana,Candidate,,,avUoS0kesgSC9jVRb9nqxwCqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,385,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Cano, Joel",Magistrate Judge,2022,,DEMOCRATIC,MAGISTRATE COURT DIVISION 6,Dona Ana,Candidate,,,b2d8JWBIqgNXQSSnuQw80ACqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,386,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Rossario, G Alexander ",Magistrate Judge,2022,,DEMOCRATIC,MAGISTRATE COURT DIVISION 7,Dona Ana,Candidate,,,hcWMB3URjFXiTTpojfsQTQCqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,387,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Garwood, Justin Craig",Magistrate Judge,2022,,DEMOCRATIC,DIVISION 1,Grant,Candidate,,,VpB3ioF_wICcV5-4922grgCqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,388,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Grijalva, Hector C",Magistrate Judge,2022,,DEMOCRATIC,DIVISION 2,Grant,Candidate,,,p92o-klqP29Iuu_ZywCTLACqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,389,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Hronich, Amy A",Magistrate Judge,2022,,REPUBLICAN,DIVISION 1,Colfax,Candidate,,,mqZ0C_xCCqDmpPqKGpmu-ACqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,390,,,,0,,,2,0,,0.0,0.0,0,,,,False,,False
"Trujillo, Henry E",Magistrate Judge,2022,,REPUBLICAN,DIVISION 1,Colfax,Candidate,,,tAUo7x1pxsWGkTsdp_ivhwCqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,390,,,,0,,,2,0,,0.0,0.0,0,,,,False,,False
"Arias, Leonard R",Magistrate Judge,2022,,DEMOCRATIC,DIVISION 2,Colfax,Candidate,,,JXUdpH9cAAWC-0VkqcVQhQCqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,391,,,,0,,,2,0,,0.0,0.0,0,,,,False,,False
"Pena, Felix ",Magistrate Judge,2022,,DEMOCRATIC,DIVISION 2,Colfax,Candidate,,,3EtMeGVtRoGVGXTqL0OkpQCqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,391,,,,0,,,2,0,,0.0,0.0,0,,,,False,,False
"Hendrickson, Noreen Louise",Magistrate Judge,2022,,REPUBLICAN,MAGISTRATE,Quay,Candidate,,,bWIUxlshxZ87oGolh12MQgCqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,392,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Mitchell, Christopher Allen",Magistrate Judge,2022,,REPUBLICAN,MAGISTRATE,Roosevelt,Candidate,,,mhvxkUa9QOk663JI-wvPJACqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,393,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Montano, Christian Eric",Magistrate Judge,2022,,DEMOCRATIC,MAGISTRATE DIVISION 1,San Miguel,Candidate,,,6Aqo0efXfb6VIJnmEqV_vACqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,394,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Leger, Philip Leslie",Magistrate Judge,2022,,DEMOCRATIC,MAGISTRATE DIVISION 2,San Miguel,Candidate,,,zdDyyi6DCoXIrQbTVk9tsACqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,395,,,,0,,,2,0,,0.0,0.0,0,,,,False,,False
"Montoya, Nicholas J.",Magistrate Judge,2022,,DEMOCRATIC,MAGISTRATE DIVISION 2,San Miguel,Candidate,,,gseujMwV7CMc4rIBUwq6wACqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,395,,,,0,,,2,0,,0.0,0.0,0,,,,False,,False
"Chavez, Hermion M",Magistrate Judge,2022,,DEMOCRATIC,DIVISION 1,McKinley,Candidate,,,a0MGMZoE46WLRlpsxr1L6gCqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,396,,,,0,,,2,0,,0.0,0.0,0,,,,False,,False
"Detsoi, Brent A",Magistrate Judge,2022,,DEMOCRATIC,DIVISION 1,McKinley,Candidate,,,Kb_3OEXW9fTsKD8OBdpKmgCqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,396,,,,0,,,2,0,,0.0,0.0,0,,,,False,,False
"Yazzie, Virginia A",Magistrate Judge,2022,,DEMOCRATIC,DIVISION 2,McKinley,Candidate,,,jOXGbfSm3rS0xDtb6rS6tACqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,397,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Sanders, Cynthia C",Magistrate Judge,2022,,DEMOCRATIC,DIVISION 3,McKinley,Candidate,,,6Yo0XpPpSl4kJ5xd8Fe4NACqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,398,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Melendez, Michael",Magistrate Judge,2022,,DEMOCRATIC,DIVISION 1,Valencia,Candidate,,,Z95PiVdAC6i15YouDDOIywCqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,399,,,,0,,,2,0,,0.0,0.0,0,,,,False,,False
"Tafoya, Miles R",Magistrate Judge,2022,,REPUBLICAN,DIVISION 1,Valencia,Candidate,,,r1HCNFGVNg5P2W40ML9HMQCqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,399,,,,0,,,2,0,,0.0,0.0,0,,,,False,,False
"Chavez, John R",Magistrate Judge,2022,,REPUBLICAN,DIVISION 2,Valencia,Candidate,,,7Rl2DJY_DwPmhcrYjVW_wQCqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,400,,,,0,,,2,0,,0.0,0.0,0,,,,False,,False
"Washington, Dell P",Magistrate Judge,2023,,DEMOCRATIC,DIVISION 2,Valencia,Candidate,,,bonB-ew0qOwO7R0lFpQzGACqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,400,,,,0,,,2,0,,0.0,0.0,0,,,,False,,False
"Espinoza, Ragon Pilar",Magistrate Judge,2022,,REPUBLICAN,DIVISION 3,Valencia,Candidate,,,zqgaFIDCtDKnQ1COno3dXACqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,401,,,,0,,,4,0,,0.0,0.0,0,,,,False,,False
"Maez, Marisha",Magistrate Judge,2022,,REPUBLICAN,DIVISION 3,Valencia,Candidate,,,j4I9GHHoPjT8ylxlmCi17QCqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,401,,,,0,,,4,0,,0.0,0.0,0,,,,False,,False
"Rael, Sabrina L",Magistrate Judge,2022,,DEMOCRATIC,DIVISION 3,Valencia,Candidate,,,EWxMFI_CdECpDgfeWUGhggCqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,401,,,,0,,,4,0,,0.0,0.0,0,,,,False,,False
"Sichler, Deseri Ann",Magistrate Judge,2022,,REPUBLICAN,DIVISION 3,Valencia,Candidate,,,UL686RLtTG_y5Us4CvDDNwCqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,401,,,,0,,,4,0,,0.0,0.0,0,,,,False,,False
"Burleson, Hannah Elizabeth",Magistrate Judge,2022,,REPUBLICAN,DIVISION 1,Otero,Candidate,,,BDgVNpZMcq6IatERSO3mZACqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,402,,,,0,,,3,0,,0.0,0.0,0,,,,False,,False
"Robinson, Warren Laroy, Jr.",Magistrate Judge,2023,,DEMOCRATIC,DIVISION 1,Otero,Candidate,,,ZR0tQzSsi3yqFmo2zGHa8wCqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,402,,,,0,,,3,0,,0.0,0.0,0,,,,False,,False
"Secrest, John Robinson, III",Magistrate Judge,2022,,REPUBLICAN,DIVISION 1,Otero,Candidate,,,K3uU0_bbUmAr6Evg3mC9OgCqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,402,,,,0,,,3,0,,0.0,0.0,0,,,,False,,False
"Powell, Claudia",Magistrate Judge,2022,,DEMOCRATIC,DIVISION 2,Otero,Candidate,,,FmIr1ZezFAyUxTMGQpJU-wCqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,403,,,,0,,,2,0,,0.0,0.0,0,,,,False,,False
"Suggs, Michael Ryan",Magistrate Judge,2022,,REPUBLICAN,DIVISION 2,Otero,Candidate,,,-UO91XEo6mBW4so9TSJV9QCqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,403,,,,0,,,2,0,,0.0,0.0,0,,,,False,,False
"Bradford, Russell Lyal",Magistrate Judge,2022,,REPUBLICAN,DIVISION 1,San Juan,Candidate,,,R0CSAzrG6sxoLANiA-eNnwCqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,404,,,,0,,,3,0,,0.0,0.0,0,,,,False,,False
"Keams, Dagmar Kamilah",Magistrate Judge,2022,,REPUBLICAN,DIVISION 1,San Juan,Candidate,,,oyuTE3-nZLJSvazffxiiIgCqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,404,,,,0,,,3,0,,0.0,0.0,0,,,,False,,False
"Pioche, Songtree L",Magistrate Judge,2022,,DEMOCRATIC,DIVISION 1,San Juan,Candidate,,,tNV9FOyMAMqFLE_fto9U7wCqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,404,,,,0,,,3,0,,0.0,0.0,0,,,,False,,False
"King, Stanley R",Magistrate Judge,2022,,DEMOCRATIC,DIVISION 2,San Juan,Candidate,,,oXmU5v2Ek1WKbC4HPNHh3wCqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,405,,,,0,,,2,0,,0.0,0.0,0,,,,False,,False
"Scott, Rena",Magistrate Judge,2022,,REPUBLICAN,DIVISION 2,San Juan,Candidate,,,7ruqPqGNTpVfFt99XTL1kwCqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,405,,,,0,,,2,0,,0.0,0.0,0,,,,False,,False
"Hawkinson, Mark",Magistrate Judge,2022,,REPUBLICAN,DIVISION 3,San Juan,Candidate,,,-0hNmK4H3AmRmndbzgpH2ACqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,406,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Chase, Trudy M.",Magistrate Judge,2022,,DEMOCRATIC,DIVISION 4,San Juan,Candidate,,,t-Cty5V2lZN0991fOjXzBgCqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,407,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Cole, Erich",Magistrate Judge,2022,,REPUBLICAN,DIVISION 5,San Juan,Candidate,,,5iX3ukukMx_FoQ7x6Yg_XACqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,408,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Biel, Stacey D",Magistrate Judge,2022,,REPUBLICAN,DIVISION 6,San Juan,Candidate,,,A-2QlB3WlVqPKxHxLWfUigCqVy8Elhffgng_L-1Fpe41,,,,,,,,MAGISTRATE,,2022 General Election,,35,119.0,409,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
